1.1,0.31551,-3.7766,0.36056,-4.3172
1.11,0.30995,-3.6996,0.35564,-4.2478
1.12,0.30511,-3.6451,0.35123,-4.1985
1.13,0.301,-3.6154,0.34735,-4.1715
1.14,0.29766,-3.5669,0.34403,-4.1234
1.15,0.29505,-3.5499,0.34127,-4.1045
1.16,0.29318,-3.5144,0.33907,-4.065
1.17,0.29199,-3.5154,0.3374,-4.0603
1.18,0.29144,-3.5012,0.33623,-4.0387
1.19,0.29146,-3.513,0.33552,-4.0416
1.2,0.29198,-3.5002,0.33521,-4.019
1.21,0.29293,-3.5224,0.33527,-4.0305
1.22,0.29421,-3.531,0.33563,-4.028
1.23,0.29576,-3.5515,0.33622,-4.037
1.24,0.2975,-3.575,0.337,-4.049
1.25,0.29933,-3.6046,0.3379,-4.0675
1.26,0.30119,-3.6296,0.33887,-4.0818
1.27,0.30301,-3.6351,0.33985,-4.0771
1.28,0.30472,-3.6526,0.34078,-4.0854
1.29,0.30625,-3.6632,0.34162,-4.0875
1.3,0.30757,-3.6763,0.34232,-4.0933
1.31,0.30862,-3.7044,0.34286,-4.1152
1.32,0.30939,-3.6939,0.3432,-4.0996
1.33,0.30985,-3.7369,0.34333,-4.1387
1.34,0.30999,-3.7303,0.34324,-4.1294
1.35,0.30981,-3.7126,0.34292,-4.11
1.36,0.30932,-3.703,0.34237,-4.0996
1.37,0.30853,-3.7276,0.34161,-4.1246
1.38,0.30747,-3.6908,0.34064,-4.0888
1.39,0.30615,-3.6721,0.33947,-4.0719
1.4,0.3046,-3.6554,0.33812,-4.0577
1.41,0.30285,-3.6305,0.33662,-4.0356
1.42,0.30095,-3.6088,0.33498,-4.0172
1.43,0.29891,-3.5999,0.33323,-4.0118
1.44,0.29679,-3.571,0.3314,-3.9863
1.45,0.2946,-3.5507,0.3295,-3.9696
1.46,0.29239,-3.49,0.32757,-3.9122
1.47,0.29017,-3.4859,0.32562,-3.9112
1.48,0.28799,-3.4641,0.32367,-3.8922
1.49,0.28587,-3.4027,0.32175,-3.8333
1.5,0.28382,-3.4122,0.31987,-3.8448
1.51,0.28187,-3.4156,0.31804,-3.8496
1.52,0.28004,-3.3751,0.31629,-3.8101
1.53,0.27834,-3.3455,0.31463,-3.781
1.54,0.27677,-3.3252,0.31305,-3.7606
1.55,0.27533,-3.3108,0.31157,-3.7457
1.56,0.27404,-3.2661,0.31019,-3.6998
1.57,0.27289,-3.2812,0.30891,-3.7134
1.58,0.27187,-3.2372,0.30772,-3.6675
1.59,0.27097,-3.2609,0.30664,-3.6889
1.6,0.27019,-3.2335,0.30564,-3.6589
1.61,0.26951,-3.2325,0.30472,-3.655
1.62,0.26892,-3.2388,0.30386,-3.6582
1.63,0.26839,-3.2158,0.30307,-3.6319
1.64,0.26793,-3.2264,0.30233,-3.6393
1.65,0.2675,-3.1974,0.30163,-3.607
1.66,0.26709,-3.2024,0.30095,-3.6087
1.67,0.2667,-3.186,0.30029,-3.589
1.68,0.26631,-3.189,0.29963,-3.5889
1.69,0.2659,-3.1796,0.29898,-3.5766
1.7,0.26546,-3.2036,0.29832,-3.5978
1.71,0.265,-3.1813,0.29764,-3.573
1.72,0.26449,-3.169,0.29694,-3.5584
1.73,0.26393,-3.159,0.29621,-3.5463
1.74,0.26333,-3.1363,0.29545,-3.5218
1.75,0.26267,-3.1546,0.29466,-3.5385
1.76,0.26196,-3.1348,0.29384,-3.5173
1.77,0.26121,-3.1405,0.29299,-3.5219
1.78,0.2604,-3.1202,0.2921,-3.5007
1.79,0.25954,-3.126,0.29118,-3.5058
1.8,0.25864,-3.109,0.29023,-3.4882
1.81,0.25769,-3.0714,0.28925,-3.4501
1.82,0.2567,-3.0884,0.28824,-3.4668
1.83,0.25569,-3.0747,0.2872,-3.4528
1.84,0.25465,-3.0606,0.28614,-3.4386
1.85,0.25359,-3.0332,0.28507,-3.411
1.86,0.25252,-3.0484,0.28399,-3.426
1.87,0.25144,-3.0308,0.2829,-3.4082
1.88,0.25037,-2.996,0.28181,-3.3733
1.89,0.2493,-3.008,0.28072,-3.3851
1.9,0.24825,-2.991,0.27964,-3.3677
1.91,0.24722,-2.9532,0.27857,-3.3295
1.92,0.2462,-2.9584,0.27752,-3.3342
1.93,0.24521,-2.9222,0.27647,-3.2974
1.94,0.24424,-2.9509,0.27544,-3.3254
1.95,0.24329,-2.9099,0.27443,-3.2835
1.96,0.24237,-2.9074,0.27343,-3.2802
1.97,0.24148,-2.8947,0.27246,-3.2665
1.98,0.24062,-2.8969,0.2715,-3.2675
1.99,0.23978,-2.8728,0.27057,-3.2422
2,0.23898,-2.8639,0.26965,-3.232
2.01,0.2382,-2.8567,0.26876,-3.2234
2.02,0.23744,-2.8537,0.26788,-3.219
2.03,0.23669,-2.8295,0.26702,-3.1934
2.04,0.23597,-2.8324,0.26617,-3.1948
2.05,0.23526,-2.8122,0.26533,-3.1731
2.06,0.23455,-2.8282,0.2645,-3.1876
2.07,0.23386,-2.8127,0.26369,-3.1706
2.08,0.23317,-2.7941,0.26287,-3.1505
2.09,0.23249,-2.7865,0.26206,-3.1415
2.1,0.2318,-2.7936,0.26126,-3.1471
2.11,0.23111,-2.7734,0.26045,-3.1255
2.12,0.23041,-2.761,0.25964,-3.1118
2.13,0.2297,-2.7558,0.25882,-3.1052
2.14,0.22899,-2.755,0.258,-3.1031
2.15,0.22827,-2.7396,0.25719,-3.0866
2.16,0.22755,-2.7394,0.25636,-3.0851
2.17,0.22682,-2.7359,0.25554,-3.0806
2.18,0.22607,-2.7328,0.25471,-3.0764
2.19,0.22533,-2.6946,0.25387,-3.0372
2.2,0.22457,-2.6943,0.25303,-3.0359
2.21,0.2238,-2.6818,0.25219,-3.0224
2.22,0.22303,-2.6799,0.25134,-3.0196
2.23,0.22225,-2.6653,0.25049,-3.0041
2.24,0.22146,-2.6618,0.24963,-2.9998
2.25,0.22067,-2.6668,0.24877,-3.004
2.26,0.21988,-2.659,0.2479,-2.9953
2.27,0.21908,-2.6222,0.24704,-2.9576
2.28,0.21828,-2.6252,0.24617,-2.9598
2.29,0.21749,-2.6191,0.24531,-2.9529
2.3,0.21671,-2.596,0.24445,-2.929
2.31,0.21592,-2.5926,0.2436,-2.9247
2.32,0.21514,-2.5801,0.24275,-2.9114
2.33,0.21436,-2.5823,0.24189,-2.9127
2.34,0.21359,-2.5562,0.24104,-2.8857
2.35,0.21282,-2.5649,0.2402,-2.8935
2.36,0.21206,-2.5272,0.23936,-2.8548
2.37,0.2113,-2.5479,0.23852,-2.8746
2.38,0.21055,-2.5428,0.23769,-2.8685
2.39,0.20981,-2.5189,0.23687,-2.8436
2.4,0.20908,-2.5023,0.23605,-2.826
2.41,0.20835,-2.4881,0.23524,-2.8108
2.42,0.20763,-2.4874,0.23444,-2.809
2.43,0.20692,-2.498,0.23364,-2.8186
2.44,0.20622,-2.4829,0.23285,-2.8025
2.45,0.20552,-2.4801,0.23206,-2.7986
2.46,0.20483,-2.4578,0.23129,-2.7753
2.47,0.20415,-2.4499,0.23051,-2.7663
2.48,0.20347,-2.4545,0.22975,-2.7698
2.49,0.2028,-2.4378,0.22899,-2.7521
2.5,0.20213,-2.4147,0.22823,-2.728
2.51,0.20146,-2.4178,0.22748,-2.73
2.52,0.20079,-2.4142,0.22672,-2.7253
2.53,0.20013,-2.4112,0.22597,-2.7213
2.54,0.19946,-2.3803,0.22521,-2.6894
2.55,0.19879,-2.389,0.22446,-2.6971
2.56,0.19812,-2.3918,0.22371,-2.6989
2.57,0.19746,-2.3664,0.22297,-2.6725
2.58,0.1968,-2.3582,0.22223,-2.6634
2.59,0.19614,-2.341,0.22149,-2.6452
2.6,0.19549,-2.3257,0.22076,-2.6289
2.61,0.19484,-2.3333,0.22003,-2.6356
2.62,0.19419,-2.3234,0.21931,-2.6248
2.63,0.19355,-2.3102,0.21859,-2.6107
2.64,0.19292,-2.3165,0.21788,-2.616
2.65,0.19228,-2.2998,0.21717,-2.5984
2.66,0.19165,-2.3019,0.21646,-2.5997
2.67,0.19101,-2.292,0.21575,-2.5889
2.68,0.19037,-2.2886,0.21503,-2.5845
2.69,0.18973,-2.2762,0.21432,-2.5713
2.7,0.18908,-2.2482,0.2136,-2.5424
