Row, Timestamp, Series 1, Series 2, Series 3, Series 4
0   , 0.681, 0      , 0      , 0      , 0      
1   , 0.682, 0      , 0      , 0      , 0      
2   , 0.687, 0      , 0      , 0      , 1      
3   , 0.692, 0      , 0      , 0      , 2      
4   , 0.697, 0      , 0      , 0      , 4      
5   , 0.701, 0      , 0      , 0      , 7      
6   , 0.705, 6      , 0      , -1     , 14     
7   , 0.710, 6      , 0      , -1     , 20     
8   , 0.714, 6      , 0      , -1     , 22     
9   , 0.718, 6      , 0      , -1     , 19     
10  , 0.726, 6      , 0      , -1     , 12     
11  , 0.727, 6      , 0      , -1     , 3      
12  , 0.731, 6      , 0      , -1     , 3      
13  , 0.735, 6      , 0      , -1     , -4     
14  , 0.740, 6      , 0      , -1     , 11     
15  , 0.745, 6      , 0      , -1     , 13     
16  , 0.749, 6      , 0      , -1     , 9      
17  , 0.757, 6      , 0      , -2     , 32     
18  , 0.759, 6      , 0      , -2     , 37     
19  , 0.765, 6      , 1      , -2     , 36     
20  , 0.773, 6      , 2      , -3     , 31     
21  , 0.775, 6      , 2      , -3     , 43     
22  , 0.779, 6      , 3      , -3     , 45     
23  , 0.783, 6      , 3      , -4     , 46     
24  , 0.788, 6      , 4      , -3     , 38     
25  , 0.794, 6      , 4      , -4     , 43     
26  , 0.798, 6      , 5      , -3     , 32     
27  , 0.804, 70     , 5      , -3     , 33     
28  , 0.807, 70     , 5      , -3     , 28     
29  , 0.811, 70     , 5      , -3     , 30     
30  , 0.819, 70     , 4      , -3     , 30     
31  , 0.821, 70     , 4      , -2     , 12     
32  , 0.828, 70     , 4      , -2     , 16     
33  , 0.833, 70     , 3      , -1     , 1      
34  , 0.841, 70     , 3      , 0      , -12    
35  , 0.845, 70     , 2      , 0      , -9     
36  , 0.849, 70     , 2      , 0      , -12    
37  , 0.856, 70     , 1      , 0      , 5      
38  , 0.858, 70     , 1      , 0      , 14     
39  , 0.864, 70     , 1      , -1     , 20     
40  , 0.868, 70     , 1      , -2     , 40     
41  , 0.877, 70     , 2      , -3     , 55     
42  , 0.881, 70     , 2      , -5     , 80     
43  , 0.887, 70     , 3      , -5     , 79     
44  , 0.892, 70     , 4      , -6     , 73     
45  , 0.897, 70     , 5      , -6     , 55     
46  , 0.901, 70     , 5      , -6     , 73     
47  , 0.908, 98     , 6      , -6     , 75     
48  , 0.911, 98     , 6      , -6     , 77     
49  , 0.916, 98     , 7      , -6     , 62     
50  , 0.920, 98     , 7      , -5     , 29     
51  , 0.924, 98     , 7      , -4     , 34     
52  , 0.929, 98     , 6      , -4     , 25     
53  , 0.933, 98     , 6      , -3     , 15     
54  , 0.938, 98     , 6      , -2     , 1      
55  , 0.942, 98     , 4      , -1     , -2     
56  , 0.948, 98     , 4      , -1     , -4     
57  , 0.956, 98     , 3      , 1      , -42    
58  , 0.957, 98     , 2      , 1      , -30    
59  , 0.962, 98     , 1      , 1      , -30    
60  , 0.967, 98     , 0      , 2      , -35    
61  , 0.972, 98     , -1     , 1      , -3     
62  , 0.976, 98     , -1     , 1      , -6     
63  , 0.981, 98     , -2     , 0      , 13     
64  , 0.986, 98     , -2     , -1     , 25     
65  , 0.990, 98     , -2     , -1     , 32     
66  , 0.995, 98     , -1     , -3     , 67     
67  , 1.002, 98     , 0      , -4     , 59     
68  , 1.005, 110    , 0      , -5     , 76     
69  , 1.009, 110    , 1      , -5     , 89     
70  , 1.015, 110    , 2      , -6     , 94     
71  , 1.019, 110    , 3      , -8     , 114    
72  , 1.025, 110    , 4      , -8     , 100    
73  , 1.029, 110    , 5      , -9     , 118    
74  , 1.036, 110    , 6      , -9     , 117    
75  , 1.040, 110    , 7      , -9     , 100    
76  , 1.048, 110    , 9      , -9     , 89     
77  , 1.056, 110    , 10     , -6     , 45     
78  , 1.058, 110    , 10     , -4     , 3      
79  , 1.062, 110    , 10     , -3     , -9     
80  , 1.066, 110    , 9      , -2     , -31    
81  , 1.070, 110    , 8      , 3      , -82    
82  , 1.079, 110    , 6      , 5      , -112   
83  , 1.080, 110    , 4      , 7      , -132   
84  , 1.086, 110    , 2      , 7      , -126   
85  , 1.093, 110    , 0      , 7      , -76    
86  , 1.094, 110    , -1     , 3      , 20     
87  , 1.100, 110    , -3     , 3      , -8     
88  , 1.105, 115    , -4     , 1      , 19     
89  , 1.111, 115    , -3     , 0      , 18     
90  , 1.115, 115    , -3     , -1     , 39     
91  , 1.119, 115    , -2     , -4     , 103    
92  , 1.127, 115    , -2     , -8     , 162    
93  , 1.128, 115    , -1     , -12    , 231    
94  , 1.135, 115    , 2      , -13    , 246    
95  , 1.143, 115    , 5      , -19    , 312    
96  , 1.146, 115    , 6      , -20    , 263    
97  , 1.152, 115    , 11     , -21    , 253    
98  , 1.157, 115    , 13     , -19    , 193    
99  , 1.162, 115    , 15     , -15    , 130    
100 , 1.166, 115    , 17     , -14    , 119    
101 , 1.170, 115    , 17     , -12    , 80     
102 , 1.178, 115    , 17     , -5     , -14    
103 , 1.179, 115    , 17     , -3     , -35    
104 , 1.185, 115    , 15     , -2     , -67    
105 , 1.193, 115    , 13     , 3      , -136   
106 , 1.194, 115    , 12     , 11     , -222   
107 , 1.198, 115    , 9      , 12     , -247   
108 , 1.202, 115    , 8      , 16     , -285   
109 , 1.207, 118    , 6      , 21     , -321   
110 , 1.212, 118    , 4      , 21     , -302   
111 , 1.216, 118    , 1      , 21     , -255   
112 , 1.223, 118    , -2     , 19     , -203   
113 , 1.226, 118    , -4     , 18     , -166   
114 , 1.230, 118    , -6     , 15     , -115   
115 , 1.238, 118    , -9     , 12     , -67    
116 , 1.239, 118    , -11    , 7      , -10    
117 , 1.244, 118    , -12    , 6      , 8      
118 , 1.248, 118    , -12    , 0      , 108    
119 , 1.252, 118    , -12    , -7     , 178    
120 , 1.257, 118    , -10    , -8     , 212    
121 , 1.261, 118    , -8     , -13    , 263    
122 , 1.271, 118    , -6     , -20    , 298    
123 , 1.274, 118    , -4     , -22    , 353    
124 , 1.280, 118    , -1     , -23    , 293    
125 , 1.288, 118    , 4      , -21    , 225    
126 , 1.289, 118    , 5      , -23    , 292    
127 , 1.294, 118    , 7      , -23    , 238    
128 , 1.299, 118    , 11     , -19    , 167    
129 , 1.304, 118    , 14     , -12    , 63     
130 , 1.309, 118    , 16     , -11    , 52     
131 , 1.312, 118    , 16     , -7     , 1      
132 , 1.324, 118    , 16     , 3      , -135   
133 , 1.326, 118    , 16     , 8      , -208   
134 , 1.331, 118    , 14     , 10     , -227   
135 , 1.339, 118    , 12     , 16     , -300   
136 , 1.340, 118    , 12     , 23     , -358   
137 , 1.346, 118    , 9      , 23     , -367   
138 , 1.351, 118    , 6      , 26     , -365   
139 , 1.356, 118    , 4      , 29     , -369   
140 , 1.363, 118    , 1      , 28     , -320   
141 , 1.366, 118    , -2     , 26     , -263   
142 , 1.371, 118    , -5     , 25     , -272   
143 , 1.379, 118    , -9     , 23     , -226   
144 , 1.380, 118    , -10    , 17     , -135   
145 , 1.386, 118    , -16    , 16     , -126   
146 , 1.390, 118    , -18    , 12     , -85    
147 , 1.396, 118    , -19    , 4      , 50     
148 , 1.401, 118    , -19    , 3      , 47     
149 , 1.406, 118    , -18    , -2     , 108    
150 , 1.412, 115    , -16    , -8     , 178    
151 , 1.416, 115    , -15    , -10    , 196    
152 , 1.420, 115    , -14    , -13    , 233    
153 , 1.429, 115    , -9     , -15    , 229    
154 , 1.430, 115    , -8     , -17    , 226    
155 , 1.435, 115    , -4     , -17    , 204    
156 , 1.439, 115    , 1      , -17    , 187    
157 , 1.448, 115    , 5      , -14    , 140    
158 , 1.454, 115    , 7      , -12    , 97     
159 , 1.459, 115    , 10     , -8     , 24     
160 , 1.465, 115    , 12     , -2     , -56    
161 , 1.466, 115    , 12     , 0      , -83    
162 , 1.471, 115    , 12     , 1      , -110   
163 , 1.478, 115    , 10     , 6      , -163   
164 , 1.485, 115    , 8      , 13     , -257   
165 , 1.489, 115    , 6      , 20     , -341   
166 , 1.495, 115    , 3      , 22     , -312   
167 , 1.500, 115    , 1      , 26     , -362   
168 , 1.505, 115    , -3     , 27     , -366   
169 , 1.509, 115    , -6     , 26     , -313   
170 , 1.516, 115    , -10    , 26     , -308   
171 , 1.519, 115    , -12    , 25     , -250   
172 , 1.524, 115    , -15    , 22     , -198   
173 , 1.531, 115    , -18    , 19     , -172   
174 , 1.532, 115    , -22    , 14     , -102   
175 , 1.542, 115    , -23    , 14     , -88    
176 , 1.547, 115    , -23    , 4      , 54     
177 , 1.552, 115    , -22    , -5     , 166    
178 , 1.557, 115    , -21    , -6     , 149    
179 , 1.561, 115    , -19    , -11    , 233    
180 , 1.569, 115    , -17    , -18    , 301    
181 , 1.571, 115    , -14    , -20    , 298    
182 , 1.576, 115    , -12    , -21    , 294    
183 , 1.587, 115    , -6     , -22    , 284    
184 , 1.589, 115    , -4     , -23    , 292    
185 , 1.592, 115    , -1     , -23    , 248    
186 , 1.597, 115    , 1      , -22    , 241    
187 , 1.602, 115    , 4      , -18    , 181    
188 , 1.606, 115    , 6      , -18    , 170    
189 , 1.610, 118    , 9      , -16    , 135    
190 , 1.618, 118    , 14     , -11    , 70     
191 , 1.621, 118    , 16     , -9     , 50     
192 , 1.627, 118    , 16     , -6     , -9     
193 , 1.637, 118    , 16     , 0      , -95    
194 , 1.639, 118    , 15     , 10     , -215   
195 , 1.644, 118    , 14     , 12     , -243   
196 , 1.648, 118    , 13     , 16     , -268   
197 , 1.655, 118    , 10     , 20     , -295   
198 , 1.659, 118    , 8      , 20     , -265   
199 , 1.664, 118    , 6      , 22     , -289   
200 , 1.672, 118    , 1      , 20     , -231   
201 , 1.675, 118    , -2     , 20     , -229   
202 , 1.681, 118    , -5     , 19     , -207   
203 , 1.690, 118    , -11    , 17     , -178   
204 , 1.691, 118    , -11    , 12     , -92    
205 , 1.696, 118    , -14    , 12     , -84    
206 , 1.702, 118    , -17    , 7      , -4     
207 , 1.707, 118    , -17    , -3     , 137    
208 , 1.712, 116    , -17    , -4     , 158    
209 , 1.717, 116    , -15    , -8     , 189    
210 , 1.730, 116    , -11    , -16    , 278    
211 , 1.734, 116    , -9     , -20    , 283    
212 , 1.738, 116    , -6     , -23    , 351    
213 , 1.749, 116    , -1     , -24    , 300    
214 , 1.750, 116    , 1      , -24    , 282    
215 , 1.755, 116    , 5      , -23    , 265    
216 , 1.759, 116    , 7      , -22    , 227    
217 , 1.765, 116    , 11     , -19    , 199    
218 , 1.769, 116    , 14     , -18    , 153    
219 , 1.774, 116    , 16     , -14    , 94     
220 , 1.781, 116    , 19     , -6     , -16    
