Row, Timestamp, Series 1, Series 2, Series 3, Series 4
0   , 0.070, 0      , 0      , 0      , 15     
1   , 0.079, 0      , 0      , 0      , -37    
2   , 0.089, 0      , 0      , 0      , -138   
3   , 0.099, 8      , 0      , 0      , -166   
4   , 0.109, 8      , 0      , 0      , -81    
5   , 0.119, 8      , 0      , 0      , -78    
6   , 0.129, 8      , 0      , 0      , 133    
7   , 0.139, 8      , 0      , 0      , 165    
8   , 0.150, 8      , 1      , 0      , 131    
9   , 0.160, 8      , 0      , 0      , 318    
10  , 0.173, 8      , 1      , 0      , 87     
11  , 0.182, 8      , 1      , 0      , 144    
12  , 0.192, 8      , 0      , 0      , -230   
13  , 0.202, 65     , 0      , 0      , -543   
14  , 0.212, 65     , 0      , 1      , -718   
15  , 0.222, 65     , -1     , 1      , -999   
16  , 0.232, 65     , -2     , 2      , -1734  
17  , 0.242, 65     , -3     , 3      , -2051  
18  , 0.252, 65     , -5     , 3      , -2700  
19  , 0.262, 65     , -7     , 4      , -2512  
20  , 0.272, 65     , -10    , 4      , -2721  
21  , 0.282, 65     , -12    , 4      , -2394  
22  , 0.292, 65     , -14    , 3      , -2253  
23  , 0.302, 93     , -16    , 3      , -1823  
24  , 0.312, 93     , -18    , 3      , -1622  
25  , 0.322, 93     , -18    , 2      , -1556  
26  , 0.333, 93     , -18    , 2      , -1464  
27  , 0.343, 93     , -18    , 2      , -1642  
28  , 0.353, 93     , -18    , 3      , -1842  
29  , 0.363, 93     , -18    , 3      , -1972  
30  , 0.373, 93     , -18    , 3      , -2675  
31  , 0.383, 93     , -19    , 4      , -2831  
32  , 0.393, 93     , -20    , 4      , -3139  
33  , 0.403, 108    , -21    , 4      , -3216  
34  , 0.413, 108    , -23    , 5      , -3372  
35  , 0.423, 108    , -25    , 5      , -3362  
36  , 0.433, 108    , -27    , 5      , -3387  
37  , 0.443, 108    , -29    , 5      , -3345  
38  , 0.453, 108    , -31    , 5      , -3166  
39  , 0.463, 108    , -33    , 5      , -3111  
40  , 0.473, 108    , -34    , 4      , -2465  
41  , 0.483, 108    , -33    , 4      , -2364  
42  , 0.493, 108    , -32    , 3      , -2221  
43  , 0.503, 113    , -31    , 4      , -2412  
44  , 0.515, 113    , -30    , 4      , -2456  
45  , 0.525, 113    , -30    , 3      , -2283  
46  , 0.535, 113    , -29    , 4      , -2451  
47  , 0.547, 113    , -29    , 4      , -2535  
48  , 0.560, 113    , -29    , 4      , -2407  
49  , 0.568, 113    , -29    , 4      , -2526  
50  , 0.578, 113    , -29    , 4      , -2551  
51  , 0.588, 113    , -29    , 4      , -2429  
52  , 0.598, 113    , -29    , 3      , -2135  
53  , 0.609, 113    , -29    , 3      , -2237  
54  , 0.619, 113    , -29    , 3      , -2250  
55  , 0.630, 113    , -28    , 3      , -1758  
56  , 0.640, 113    , -27    , 3      , -1700  
57  , 0.650, 113    , -26    , 2      , -1265  
58  , 0.660, 113    , -25    , 2      , -1312  
59  , 0.670, 113    , -24    , 2      , -1001  
60  , 0.680, 113    , -23    , 2      , -1286  
61  , 0.690, 113    , -22    , 2      , -944   
62  , 0.700, 111    , -20    , 1      , -783   
63  , 0.713, 111    , -19    , 1      , -696   
64  , 0.723, 111    , -17    , 1      , -143   
