Row, Timestamp, Series 1, Series 2, Series 3, Series 4
0   , 0.902, 0      , 0      , 0      , 3      
1   , 0.912, 0      , 0      , 0      , -6     
2   , 0.922, 0      , 0      , 0      , -3     
3   , 0.932, 8      , 0      , 0      , 13     
4   , 0.942, 8      , 0      , 0      , 16     
5   , 0.952, 8      , 0      , 0      , 7      
6   , 0.962, 8      , 0      , 0      , 23     
7   , 0.972, 8      , 0      , 0      , 2      
8   , 0.982, 8      , 0      , 0      , -117   
9   , 0.992, 8      , 0      , 0      , -89    
10  , 1.002, 8      , 0      , 0      , -37    
11  , 1.012, 8      , 0      , 0      , 3      
12  , 1.022, 8      , 0      , 0      , 238    
13  , 1.032, 70     , 0      , -1     , 449    
14  , 1.042, 70     , 0      , -1     , 586    
15  , 1.052, 70     , 0      , -1     , 614    
16  , 1.062, 70     , 0      , -1     , 691    
17  , 1.072, 70     , 0      , -1     , 486    
18  , 1.082, 70     , 0      , 0      , 246    
19  , 1.092, 70     , 0      , 0      , 66     
20  , 1.102, 70     , 0      , 0      , -150   
21  , 1.112, 70     , 0      , 0      , -330   
22  , 1.122, 70     , 0      , 1      , -473   
23  , 1.132, 100    , 0      , 1      , -713   
24  , 1.142, 100    , 0      , 1      , -685   
25  , 1.152, 100    , -1     , 1      , -572   
26  , 1.162, 100    , -1     , 1      , -508   
27  , 1.172, 100    , -1     , 1      , -443   
28  , 1.182, 100    , -2     , 1      , -501   
29  , 1.192, 100    , -3     , 1      , -498   
30  , 1.202, 100    , -3     , 1      , -421   
31  , 1.212, 100    , -4     , 1      , -381   
32  , 1.222, 100    , -4     , 0      , -317   
33  , 1.232, 111    , -3     , 0      , -216   
34  , 1.242, 111    , -3     , 0      , -127   
35  , 1.252, 111    , -3     , 0      , -75    
36  , 1.262, 111    , -3     , 0      , 14     
37  , 1.274, 111    , -3     , 0      , 3      
38  , 1.285, 111    , -3     , 0      , 6      
39  , 1.294, 111    , -3     , 0      , 58     
40  , 1.304, 111    , -3     , 0      , 49     
41  , 1.314, 111    , -3     , 0      , 28     
42  , 1.324, 111    , -3     , 0      , -42    
43  , 1.334, 118    , -3     , 0      , 23     
44  , 1.344, 118    , -3     , 0      , 172    
45  , 1.354, 118    , -3     , 0      , 212    
46  , 1.364, 118    , -3     , 0      , 203    
47  , 1.374, 118    , -3     , 0      , 267    
48  , 1.384, 118    , -3     , 0      , 295    
49  , 1.394, 118    , -3     , -1     , 359    
50  , 1.404, 118    , -3     , -1     , 472    
51  , 1.415, 118    , -3     , -1     , 516    
52  , 1.425, 118    , -3     , -1     , 616    
53  , 1.435, 118    , -3     , -1     , 693    
54  , 1.445, 118    , -3     , -1     , 720    
55  , 1.455, 118    , -1     , -1     , 784    
56  , 1.465, 118    , 0      , -1     , 860    
57  , 1.475, 118    , 1      , -1     , 900    
58  , 1.486, 118    , 2      , -1     , 903    
59  , 1.497, 118    , 3      , -1     , 826    
60  , 1.506, 118    , 4      , -1     , 683    
61  , 1.516, 118    , 5      , -1     , 539    
62  , 1.526, 118    , 5      , 0      , 311    
63  , 1.536, 120    , 5      , 0      , 143    
