Row, Timestamp, Series 1, Series 2, Series 3, Series 4
0   , 0.489, 0      , 0      , 0      , 0      
1   , 0.499, 0      , 0      , 0      , -1     
2   , 0.509, 0      , 0      , 0      , -1     
3   , 0.519, 10     , 0      , 0      , -1     
4   , 0.529, 10     , 0      , 0      , -1     
5   , 0.539, 10     , 0      , 0      , -1     
6   , 0.549, 10     , 0      , 0      , -2     
7   , 0.559, 10     , 0      , 0      , -4     
8   , 0.569, 10     , 0      , 0      , -5     
9   , 0.579, 10     , 0      , -1     , -7     
10  , 0.589, 10     , -1     , -1     , -10    
11  , 0.599, 10     , -2     , -1     , -14    
12  , 0.609, 10     , -4     , -1     , -17    
13  , 0.619, 70     , -6     , -2     , -21    
14  , 0.629, 70     , -8     , -2     , -26    
15  , 0.639, 70     , -10    , -2     , -29    
16  , 0.649, 70     , -12    , -2     , -31    
17  , 0.659, 70     , -15    , -2     , -32    
18  , 0.669, 70     , -17    , -2     , -31    
19  , 0.679, 70     , -20    , -2     , -30    
20  , 0.689, 70     , -22    , -2     , -27    
21  , 0.699, 70     , -25    , -2     , -23    
22  , 0.709, 70     , -26    , -2     , -19    
23  , 0.720, 108    , -25    , -1     , -15    
24  , 0.730, 108    , -24    , -1     , -14    
25  , 0.741, 108    , -24    , -1     , -17    
26  , 0.750, 108    , -23    , -2     , -20    
27  , 0.760, 108    , -23    , -2     , -21    
28  , 0.770, 108    , -22    , -1     , -17    
29  , 0.780, 108    , -22    , -1     , -13    
30  , 0.790, 108    , -21    , -1     , -7     
31  , 0.801, 108    , -20    , 0      , -1     
32  , 0.811, 108    , -19    , 0      , 3      
33  , 0.821, 116    , -16    , 0      , 6      
34  , 0.831, 116    , -13    , 0      , 9      
35  , 0.844, 116    , -10    , 1      , 10     
36  , 0.852, 116    , -8     , 1      , 11     
37  , 0.862, 116    , -5     , 1      , 11     
38  , 0.872, 116    , -2     , 0      , 7      
39  , 0.884, 116    , 1      , 0      , 4      
40  , 0.895, 116    , 3      , 0      , -1     
41  , 0.905, 116    , 3      , 0      , -3     
42  , 0.915, 116    , 3      , -1     , -6     
43  , 0.929, 120    , 2      , -1     , -9     
44  , 0.938, 120    , 1      , -1     , -10    
45  , 0.947, 120    , -1     , -1     , -10    
46  , 0.957, 120    , -2     , -1     , -9     
47  , 0.967, 120    , -3     , -1     , -8     
48  , 0.977, 120    , -4     , 0      , -4     
49  , 0.987, 120    , -4     , 0      , 0      
50  , 0.997, 120    , -3     , 0      , 3      
51  , 1.007, 120    , -2     , 0      , 6      
52  , 1.017, 121    , -1     , 0      , 8      
53  , 1.027, 121    , 0      , 1      , 10     
54  , 1.037, 121    , 1      , 1      , 10     
55  , 1.047, 121    , 3      , 0      , 8      
56  , 1.057, 121    , 4      , 0      , 5      
57  , 1.068, 121    , 5      , 0      , 3      
58  , 1.078, 121    , 5      , 0      , -2     
59  , 1.091, 121    , 4      , -1     , -7     
60  , 1.102, 121    , 2      , -1     , -9     
61  , 1.112, 121    , 1      , -1     , -11    
62  , 1.122, 120    , 0      , -1     , -11    
63  , 1.132, 120    , -1     , -1     , -9     
64  , 1.142, 120    , -3     , -1     , -5     
65  , 1.152, 120    , -4     , 0      , -2     
66  , 1.162, 120    , -3     , 0      , 2      
67  , 1.172, 120    , -3     , 0      , 4      
68  , 1.182, 120    , -2     , 0      , 6      
69  , 1.192, 120    , 0      , 0      , 9      
70  , 1.202, 120    , 1      , 1      , 9      
71  , 1.212, 120    , 2      , 0      , 8      
72  , 1.222, 123    , 3      , 0      , 7      
73  , 1.232, 123    , 4      , 0      , 4      
74  , 1.242, 123    , 5      , 0      , 2      
75  , 1.252, 123    , 5      , 0      , -1     
76  , 1.262, 123    , 5      , 0      , -4     
77  , 1.272, 123    , 4      , -1     , -6     
78  , 1.282, 123    , 3      , -1     , -8     
79  , 1.294, 123    , 1      , -1     , -8     
80  , 1.305, 123    , 0      , -1     , -8     
81  , 1.315, 123    , -2     , -1     , -6     
82  , 1.325, 123    , -2     , -1     , -5     
83  , 1.339, 123    , -4     , 0      , -4     
84  , 1.348, 123    , -4     , 0      , -1     
85  , 1.357, 123    , -4     , 0      , 2      
86  , 1.368, 123    , -3     , 0      , 6      
87  , 1.378, 123    , -1     , 0      , 7      
88  , 1.388, 123    , 0      , 0      , 8      
89  , 1.398, 123    , 1      , 0      , 8      
90  , 1.408, 123    , 2      , 0      , 7      
91  , 1.418, 121    , 3      , 0      , 5      
92  , 1.428, 121    , 4      , 0      , 3      
93  , 1.438, 121    , 4      , 0      , -1     
94  , 1.448, 121    , 2      , 0      , -3     
95  , 1.458, 121    , 1      , 0      , -5     
96  , 1.468, 121    , 1      , -1     , -7     
97  , 1.479, 121    , -1     , -1     , -7     
98  , 1.489, 121    , -2     , -1     , -6     
99  , 1.501, 121    , -2     , 0      , -4     
100 , 1.511, 121    , -3     , 0      , -3     
101 , 1.521, 120    , -3     , 0      , -1     
102 , 1.531, 120    , -3     , 0      , 1      
103 , 1.541, 120    , -3     , 0      , 2      
104 , 1.551, 120    , -3     , 0      , 2      
105 , 1.561, 120    , -2     , 0      , 3      
106 , 1.571, 120    , -1     , 0      , 4      
107 , 1.581, 120    , 0      , 0      , 6      
108 , 1.591, 120    , 1      , 0      , 6      
109 , 1.601, 120    , 2      , 0      , 6      
110 , 1.611, 120    , 3      , 0      , 6      
111 , 1.621, 128    , 4      , 0      , 6      
112 , 1.631, 128    , 4      , 0      , 5      
113 , 1.641, 128    , 5      , 0      , 3      
114 , 1.651, 128    , 5      , 0      , 0      
115 , 1.661, 128    , 4      , 0      , -2     
116 , 1.671, 128    , 3      , 0      , -3     
117 , 1.681, 128    , 2      , 0      , -4     
118 , 1.691, 128    , 2      , 0      , -4     
119 , 1.703, 128    , 1      , 0      , -4     
120 , 1.712, 128    , 0      , 0      , -2     
121 , 1.722, 125    , 0      , 0      , 0      
122 , 1.732, 125    , 0      , 0      , 2      
123 , 1.742, 125    , 1      , 0      , 4      
124 , 1.752, 125    , 1      , 0      , 7      
125 , 1.763, 125    , 2      , 1      , 9      
126 , 1.774, 125    , 4      , 1      , 12     
127 , 1.784, 125    , 4      , 1      , 13     
128 , 1.795, 125    , 6      , 1      , 11     
129 , 1.804, 125    , 7      , 1      , 9      
130 , 1.814, 125    , 8      , 0      , 7      
